Blood Status,Bravery,Intelligence,Loyalty,Ambition,Dark Arts Knowledge,Quidditch Skills,Dueling Skills,Creativity,House
Half-blood,3.818202208187847,78.0937595380224,6.947127936261628,43.136152890787514,0.0,19.59694355683338,25.57829164678291,7.9238484641805265,Ravenclaw
Muggle-born,3.0,7.0,6.0,2.0,5.0,3.0,3.0,10.0,Ravenclaw
Half-blood,15.928720314252276,4.289088357881374,7.904204747183261,20.6200546047501,5.768329806654977,0.0,25.919889846328612,51.832900612130516,Ravenclaw
,8.0,,,,,7.0,,,
Half-blood,1.0,5.0,10.0,2.0,4.0,4.0,5.0,2.0,Hufflepuff
Half-blood,,10.0,,,,,,9.0,Ravenclaw
Pure-blood,1.0,7.0,1.0,2.0,4.0,3.0,6.0,9.0,Ravenclaw
Pure-blood,4.0,10.0,1.0,1.0,4.0,0.0,2.0,9.0,Ravenclaw
,,,,,,,,,
Half-blood,5.0,3.0,1.0,7.0,9.0,5.0,10.0,3.0,Slytherin
Pure-blood,6.0,1.0,7.0,1.0,4.0,7.0,6.0,1.0,Hufflepuff
Pure-blood,12.874797132899463,8.63373164418647,15.580589726021104,15.527871028640142,69.79573743247808,77.53870994826424,10.840212144298645,7.811230642618041,Slytherin
Half-blood,28.181926655653484,2.933416976684696,33.3483451652136,19.43610039462508,6.691050183815237,3.525064609238316,18.43256051681183,63.18158428248777,Ravenclaw
,,,,,,,,,
Muggle-born,4.0,7.0,9.0,4.0,3.0,4.0,7.0,6.0,Hufflepuff
Pure-blood,45.61906882225899,24.817016997950788,23.062845002883595,12.40001752521176,14.32578891573262,44.35150791875995,48.9409470964928,7.329739320057054,Gryffindor
Half-blood,12.60980173709376,3.694577895965763,2.274752976027255,24.65161416897888,10.972962981030967,26.157697711117084,96.65462103056227,15.24896851297072,Gryffindor
Pure-blood,25.982880212869006,11.229959455788254,36.60053031608266,10.808442005111166,0.0,76.36064696935244,46.01775326944887,13.907625566571081,Gryffindor
Muggle-born,29.096974818894488,3.0248695533627203,3.2965487416863457,76.4431368786522,77.2094650580966,55.14823169723102,15.302461067027252,4.656194158528849,Slytherin
Muggle-born,,,,,,,,,
,,,5.0,,,,,,
,,,,,,,,,
Half-blood,4.0,7.0,2.0,8.0,7.0,5.0,7.0,3.0,Slytherin
Pure-blood,24.458352885425274,1.8565657783478584,5.091923210486319,44.22086231763486,5.082527643660061,68.91602709900911,28.441685908506905,14.527345512541961,Gryffindor
Half-blood,97.91232914394463,22.48437413415402,45.155864268784605,6.137799585691556,9.588965084655902,20.984313727284608,73.05770438728617,21.220088089990917,Gryffindor
Muggle-born,,,,7.0,,,,,
Muggle-born,1.0,2.0,6.0,7.0,8.0,8.0,7.0,6.0,Slytherin
Muggle-born,22.151428097546237,22.957513569522636,19.320034748050443,8.595027548429176,5.199789728789276,12.300453017802406,11.362347770537129,18.441597856947162,Ravenclaw
Pure-blood,2.0,7.0,8.0,6.0,2.0,7.0,7.0,7.0,Hufflepuff
,,,,,3.0,4.0,5.0,2.0,
Muggle-born,2.0,5.0,9.0,3.0,0.0,4.0,1.0,1.0,Hufflepuff
Muggle-born,1.0,4.0,6.0,8.0,8.0,10.0,10.0,1.0,Slytherin
Muggle-born,2.0,10.0,7.0,6.0,5.0,2.0,2.0,8.0,Ravenclaw
Pure-blood,4.0,7.0,7.0,2.0,1.0,7.0,4.0,10.0,Ravenclaw
Half-blood,9.0,4.0,7.0,5.0,0.0,8.0,8.0,7.0,Gryffindor
Half-blood,19.223408170915736,21.144870566849477,9.587119092004857,9.423101557555851,0.0,38.24323048827852,8.214003739192824,9.425912773055305,Ravenclaw
,,,,,,,,,Slytherin
Half-blood,27.057644539557497,8.398180681048723,49.454201826255215,7.70854630181218,0.0,11.78553191015822,6.179309633352563,9.020014516238053,Hufflepuff
Half-blood,6.0,4.0,10.0,1.0,5.0,3.0,2.0,6.0,Hufflepuff
Muggle-born,10.0,3.0,1.0,3.0,1.0,9.0,10.0,2.0,Gryffindor
Muggle-born,3.634662014388048,56.5067670484198,35.34852199243581,26.959268259329257,6.6378080828907065,0.0,7.80074294648189,77.0101053823446,Ravenclaw
Half-blood,,9.0,,6.0,,,,,Ravenclaw
Pure-blood,6.0,1.0,4.0,9.0,9.0,10.0,10.0,2.0,Slytherin
,,,,,,9.0,,1.0,
Half-blood,,,,,,,,,
Muggle-born,10.0,3.0,1.0,3.0,1.0,9.0,10.0,2.0,Gryffindor
Pure-blood,2.081208600045804,25.440496271311897,8.409437112604381,9.360400811818183,3.6521719859913704,26.92141769030175,3.722862645333562,32.50972338002619,Ravenclaw
Muggle-born,6.0,7.0,10.0,1.0,4.0,7.0,7.0,5.0,Hufflepuff
,3.0,7.0,,,,1.0,3.0,,
Muggle-born,8.0,2.0,3.0,3.0,3.0,6.0,7.0,3.0,Gryffindor
,,,2.0,,,,,,
Pure-blood,30.70501685272952,16.949824078427124,57.83805876358234,69.21309912704403,43.13718976468821,42.21975556491802,65.41882792527548,9.531740513720138,Slytherin
Pure-blood,1.0,2.0,5.0,8.0,10.0,8.0,8.0,3.0,Slytherin
Half-blood,2.0,4.0,3.0,9.0,8.0,6.0,7.0,6.0,Slytherin
Muggle-born,37.92558610478878,1.7483056512862956,55.0714188571197,10.724252771945984,32.52266433853117,0.0,19.044681813178492,39.735686557364275,Hufflepuff
Pure-blood,5.25242634126987,44.33733316771532,5.833182789696235,43.345228230025405,2.3069527074390073,15.84338991028419,3.4738631906768416,29.019585271852442,Ravenclaw
Half-blood,1.0,,,9.0,,7.0,10.0,,
Pure-blood,7.576646660821963,3.327356748833468,25.21119616945929,6.352499648679563,38.67647689551434,81.9991005366461,60.856012210561026,18.666527523642078,Gryffindor
Half-blood,2.848756414920307,57.90252219333129,3.0243082504207877,23.689992467097152,0.0,14.719134820864813,33.887376543106676,48.218708644635306,Ravenclaw
Half-blood,4.0,7.0,2.0,8.0,7.0,5.0,7.0,3.0,Slytherin
Muggle-born,21.372258437968462,57.264026858331206,24.230947269016127,10.23284250591191,4.286596862409098,0.0,5.158625302238782,23.762203482864855,Ravenclaw
Pure-blood,17.6605871380356,20.870969226416456,73.66694705774333,9.290109123694096,0.0,38.139575376750784,5.1081691025722025,12.185898529394574,Hufflepuff
Half-blood,5.531829766027772,28.959888104440992,42.9533698521699,31.935053108665358,38.45987283944249,22.772669549668933,5.710019750660764,28.579295409974716,Ravenclaw
Muggle-born,5.0,9.0,7.0,3.0,3.0,6.0,7.0,9.0,Ravenclaw
Pure-blood,3.0,4.0,7.0,1.0,1.0,5.0,2.0,7.0,Hufflepuff
Half-blood,4.0,7.0,4.0,1.0,2.0,2.0,4.0,7.0,Ravenclaw
Half-blood,7.0,7.0,2.0,7.0,1.0,8.0,7.0,5.0,Gryffindor
Half-blood,4.0,10.0,3.0,1.0,3.0,5.0,5.0,9.0,Ravenclaw
Half-blood,7.0,5.0,2.0,9.0,8.0,5.0,8.0,3.0,Slytherin
,,,,,,0.0,,,
Muggle-born,7.194153735339785,66.11206365234055,46.38096855514122,9.529023043298123,8.984424497842646,1.0291044452326998,14.153076501355615,55.61565066524294,Ravenclaw
Half-blood,46.66468849237053,77.6062401879299,7.743081500318636,22.27204862471868,0.0,7.536904620109712,23.29382387670679,9.901467637168832,Ravenclaw
Pure-blood,6.0,8.0,5.0,5.0,5.0,1.0,4.0,10.0,Ravenclaw
,,,,2.0,,,,,
,,,,,,,,,
Half-blood,9.0,5.0,1.0,6.0,2.0,5.0,10.0,4.0,Gryffindor
,,,,,,,,,
Pure-blood,25.93254010333156,42.442762022475684,16.80838026818774,18.85154173230583,36.76670824166499,52.11165545166754,0.9703255074711163,13.575884687298817,Hufflepuff
,,,,,,,,,
Pure-blood,4.0,7.0,7.0,7.0,5.0,1.0,3.0,7.0,Ravenclaw
,,,,,,,7.0,,
Half-blood,2.7527590225664693,36.43439187690531,58.7067272338804,41.84198802720217,22.017793060857088,68.23650647817072,6.0941420256358825,4.932192981531851,Hufflepuff
,,4.0,,,,,,,
Pure-blood,48.395640889049716,47.804451699479955,19.083344289115715,15.590749564368362,26.286982272744282,84.72399502035711,41.018972375964815,7.260708811192337,Gryffindor
Muggle-born,2.0,5.0,10.0,3.0,3.0,0.0,5.0,1.0,Hufflepuff
Pure-blood,6.160370545187368,48.59504408551334,57.73338190202744,12.089535299387668,7.624313025111421,48.906769808592074,4.673868293057867,60.821781869023035,Ravenclaw
,,,7.0,,,,4.0,,
Muggle-born,4.0,10.0,4.0,3.0,0.0,4.0,5.0,10.0,Ravenclaw
,,,,,,6.0,8.0,6.0,
Muggle-born,4.0,4.0,4.0,8.0,10.0,5.0,7.0,2.0,Slytherin
Half-blood,9.0,5.0,2.0,5.0,1.0,8.0,9.0,6.0,Gryffindor
Pure-blood,2.0,9.0,7.0,4.0,4.0,5.0,2.0,7.0,Ravenclaw
,4.0,5.0,,9.0,,7.0,,4.0,
,,,,,,,,,
Pure-blood,15.466978505611593,27.931720826091812,63.0523866479713,1.7524838645674092,5.279990600035102,43.6510826954001,16.05610256492814,8.206056086450404,Hufflepuff
Muggle-born,1.0,7.0,7.0,8.0,9.0,6.0,9.0,1.0,Slytherin
Half-blood,64.86227336590076,28.972512361740897,1.7287093491625776,5.855851658076421,16.043496189005054,18.36743268581912,18.018427903715452,10.41536867409372,Gryffindor
Half-blood,69.16869028981682,45.228653552329554,3.4380735007745433,9.658208094305479,1.0864998837486732,68.31553792516516,21.6387652875066,29.60279861257477,Gryffindor
Muggle-born,1.0,4.0,2.0,7.0,9.0,9.0,9.0,7.0,Slytherin
Pure-blood,79.52690740959727,26.33191100158436,10.733363254682224,27.62475451450943,3.265905780409764,23.831988835123283,22.56101990603195,37.48307598134863,Gryffindor
Pure-blood,,,,7.0,,,,,Ravenclaw
Muggle-born,8.0,7.0,3.0,6.0,1.0,6.0,9.0,6.0,Gryffindor
Muggle-born,3.0,10.0,6.0,5.0,1.0,0.0,1.0,10.0,Ravenclaw
Muggle-born,2.1907383196463694,21.828228918908085,53.10969115594514,85.30807315253261,51.3042875541901,20.573380790911244,59.87311102315433,13.911311151980248,Slytherin
Pure-blood,8.0,7.0,3.0,1.0,0.0,7.0,9.0,6.0,Gryffindor
Pure-blood,4.0,1.0,10.0,5.0,4.0,2.0,4.0,1.0,Hufflepuff
Muggle-born,44.68500879285809,8.698261684272651,2.6465055879651853,9.490373286925708,0.0,19.07865429168682,16.926922288298467,3.6644811397113752,Hufflepuff
,,,,,,,,,
Half-blood,10.934422447759866,12.823715815897632,63.18923042199915,4.782788956239994,21.10152694357223,39.98003715293484,28.964800875798645,4.4389419442822176,Slytherin
,,,,,,,,,
Pure-blood,4.0,7.0,10.0,2.0,0.0,7.0,3.0,3.0,Hufflepuff
Half-blood,3.0,3.0,9.0,7.0,2.0,6.0,5.0,2.0,Hufflepuff
Pure-blood,4.0,1.0,4.0,10.0,7.0,10.0,7.0,5.0,Slytherin
Half-blood,47.555512329233665,8.425748503628595,21.95443302341081,31.429825327931983,0.6050801009497275,13.652339256928368,3.006899570014569,43.92143765035061,Gryffindor
Half-blood,1.7943419151811733,14.77076284067457,0.4082294955569812,94.38909042630806,45.46369392807325,71.30872765420868,56.39537504568462,30.532026200048467,Slytherin
Muggle-born,3.0,2.0,3.0,9.0,10.0,9.0,7.0,4.0,Slytherin
Half-blood,10.0,4.0,5.0,7.0,5.0,10.0,9.0,3.0,Gryffindor
Pure-blood,1.0,6.0,5.0,10.0,10.0,8.0,9.0,1.0,Slytherin
Half-blood,7.0,3.0,1.0,6.0,3.0,7.0,10.0,6.0,Gryffindor
Pure-blood,8.0,5.0,1.0,2.0,2.0,8.0,7.0,6.0,Gryffindor
Half-blood,3.0,8.0,7.0,6.0,0.0,2.0,4.0,10.0,Ravenclaw
,,,,,,,,,Hufflepuff
Half-blood,19.151479571412022,1.9894989706879813,8.30797833691539,4.07956191162829,25.7345246170061,0.0,26.16111659923026,44.88186500523318,Ravenclaw
,,,,,,,,,
Pure-blood,7.0,2.0,5.0,3.0,1.0,5.0,10.0,3.0,Gryffindor
Muggle-born,7.0,7.0,6.0,7.0,10.0,5.0,10.0,2.0,Slytherin
Pure-blood,11.525476385710373,56.29325524315055,18.591691470475233,32.79780995630119,1.6808941779961741,42.966252431750235,21.76105299957451,57.99628750867395,Ravenclaw
Half-blood,6.0,2.0,8.0,4.0,1.0,0.0,3.0,4.0,Hufflepuff
,,7.0,,,,,,,Ravenclaw
Half-blood,78.54523743527261,36.48766766149602,19.242938881142425,11.276825987542319,39.709284056455054,24.881454692307535,23.684217264764843,14.756746380554361,Gryffindor
Pure-blood,1.749603624866991,46.61824529368495,19.702105927083412,69.4467574027843,60.16293027584898,55.92081685607084,23.77725009642436,11.314447427348863,Slytherin
Pure-blood,6.0,4.0,10.0,6.0,2.0,0.0,4.0,4.0,Hufflepuff
Pure-blood,8.0,3.0,1.0,1.0,5.0,6.0,7.0,2.0,Gryffindor
Pure-blood,9.0,3.0,3.0,1.0,0.0,9.0,7.0,2.0,Gryffindor
Half-blood,1.0,3.0,3.0,9.0,10.0,7.0,9.0,3.0,Slytherin
,6.0,,,,,,7.0,,
,,,,7.0,,,,,
Pure-blood,7.0,2.0,6.0,3.0,0.0,6.0,8.0,7.0,Gryffindor
Half-blood,51.118596752133826,6.41269506971446,42.144533464259816,22.053027775167187,12.246977242373944,45.321705992503546,62.61505563416659,53.08977242181424,Hufflepuff
Muggle-born,2.3094116461820136,25.272363302262956,53.327053269883336,18.826738881339057,15.808700015888931,0.0,8.144448901358171,60.179766262493246,Ravenclaw
Pure-blood,10.0,7.0,7.0,3.0,0.0,7.0,8.0,6.0,Gryffindor
Half-blood,5.9327788466921465,76.12787441913855,10.395256922822009,8.05348186737615,40.30370585858294,22.203194897771226,17.702181727731276,61.447663372418724,Ravenclaw
,,,,,,,10.0,,
Muggle-born,10.237111282613126,15.217014297496606,33.31622882047547,68.73431360353558,0.0,18.9742951789902,45.9419966138472,13.531119762613562,Ravenclaw
,,,,,,,,,
Half-blood,6.680701614909138,10.538142686601354,48.76631279742887,37.268518588321015,7.017323504176874,26.94546366254675,68.13106700470844,6.964638813901525,Slytherin
Muggle-born,0.30388174443705346,1.9728164990876271,7.45426316951502,29.807248750280536,27.779239537485918,18.370062663702335,22.74719581331993,41.25375412483984,Hufflepuff
Pure-blood,9.0,5.0,3.0,5.0,5.0,5.0,10.0,6.0,Gryffindor
Pure-blood,,,,,,,,,
Pure-blood,7.904907128422081,15.52190798859961,26.34596827869201,6.420209798583099,40.52617203375151,12.219344986980325,5.497023418192787,41.900960972249486,Hufflepuff
Muggle-born,7.0,7.0,1.0,3.0,2.0,1.0,6.0,8.0,Ravenclaw
Muggle-born,6.0,1.0,7.0,5.0,5.0,4.0,3.0,1.0,Hufflepuff
,,,,,,,8.0,,
,,,,,,,,6.0,Slytherin
,8.0,,5.0,,,,,,
Pure-blood,2.0,6.0,1.0,7.0,8.0,5.0,8.0,1.0,Slytherin
Muggle-born,6.0,8.0,3.0,2.0,3.0,2.0,2.0,8.0,Ravenclaw
Half-blood,6.0,8.0,4.0,1.0,4.0,2.0,6.0,9.0,Ravenclaw
,10.0,1.0,5.0,,,8.0,8.0,,Gryffindor
,7.0,,,,4.0,,,,
,,7.0,,,5.0,,,,
Pure-blood,27.943136524074678,65.29500607556331,8.752544736257473,17.0793790326133,6.727833480465811,18.09186254874792,19.632905803741934,31.02106067921481,Ravenclaw
,,,,,,,,,Ravenclaw
,,,,,,,,,
Muggle-born,29.78873676545356,65.05250003501759,24.077392402666977,6.146730006660216,2.6401505992462484,23.26174272680393,47.49212633094825,76.45505847718043,Ravenclaw
Half-blood,9.728229492806488,23.21096884577764,57.893897025577566,39.286418083417594,8.381989258900994,25.174907472145797,39.637042276507806,46.81031752664329,Hufflepuff
,,,,,,,,6.0,Slytherin
Muggle-born,6.0,5.0,8.0,2.0,3.0,2.0,2.0,1.0,Hufflepuff
Pure-blood,1.0,6.0,6.0,7.0,9.0,6.0,7.0,6.0,Slytherin
,,,,,,,,,
Half-blood,1.0,9.0,5.0,1.0,4.0,5.0,4.0,7.0,Ravenclaw
Pure-blood,2.0,5.0,7.0,4.0,0.0,0.0,4.0,1.0,Hufflepuff
Muggle-born,0.3832908910145867,11.15993443648558,70.47911635758683,6.738101979559291,13.8859008297309,9.615244655920174,12.873237392350871,26.73846387335351,Hufflepuff
Half-blood,4.0,10.0,2.0,3.0,5.0,5.0,4.0,8.0,Ravenclaw
,,,,,,,7.0,,
Half-blood,6.0,4.0,10.0,1.0,5.0,3.0,2.0,6.0,Hufflepuff
Muggle-born,45.84558584516511,11.92450083867296,28.053321797243537,6.719174436480414,0.0,22.49089475959268,0.3430153195112783,1.9694783289857227,Hufflepuff
Pure-blood,6.0,7.0,10.0,6.0,5.0,5.0,3.0,4.0,Hufflepuff
Half-blood,9.07540479336949,70.72067973836157,14.468428372670347,54.623449086673496,11.741670639860654,7.220542773130446,14.50452806174489,14.52376778888971,Ravenclaw
Pure-blood,,,,,,8.0,,3.0,
Muggle-born,7.0,1.0,6.0,10.0,10.0,8.0,9.0,4.0,Slytherin
Half-blood,5.114012124618852,36.278558116121516,2.0942440663963935,7.139387297839262,1.3240835297677698,67.03718151494093,28.921078305024583,1.899796674169599,Gryffindor
Pure-blood,6.0,8.0,5.0,5.0,5.0,1.0,4.0,10.0,Ravenclaw
Pure-blood,10.0,5.0,2.0,5.0,2.0,6.0,10.0,1.0,Gryffindor
Half-blood,5.0,8.0,6.0,3.0,3.0,6.0,5.0,8.0,Ravenclaw
Pure-blood,5.275085660061923,3.497686393757881,26.933226144904417,14.692933745830622,2.2945591119679443,39.74904718298475,49.590851889991065,25.4231271879383,Slytherin
Half-blood,9.0,6.0,2.0,5.0,3.0,7.0,9.0,6.0,Gryffindor
Pure-blood,41.85826812303942,18.286758702237105,54.826054785856755,26.338178055004256,67.39936082201761,15.885040723074148,36.88303634090253,9.096569052884657,Slytherin
Muggle-born,7.0,2.0,5.0,10.0,10.0,8.0,7.0,4.0,Slytherin
,,10.0,,,,,,,
Pure-blood,48.65036012762134,15.972928650499757,35.06604417497135,29.37924828804566,0.4561271630399324,27.42015381593194,34.757095248018615,17.013784715396504,Gryffindor
Muggle-born,5.0,1.0,4.0,9.0,10.0,5.0,10.0,7.0,Slytherin
Muggle-born,30.84993123122388,7.569564680806261,30.933117251616423,0.7988742648275308,4.409603462527659,43.219391071437954,12.199266568037363,13.367489076918583,Hufflepuff
Pure-blood,7.0,3.0,2.0,10.0,7.0,5.0,8.0,7.0,Slytherin
Pure-blood,1.0,7.0,1.0,6.0,4.0,6.0,2.0,8.0,Ravenclaw
Pure-blood,1.0,6.0,5.0,10.0,10.0,8.0,9.0,1.0,Slytherin
Half-blood,69.68307808958527,48.434721827543434,10.348595447695416,4.040890940874693,40.76586111748112,29.012238041261337,39.314800555300835,19.969129650578793,Slytherin
,,,,,,,,,Slytherin
Muggle-born,25.841034081467622,61.98307104207009,35.111989203327866,25.850727477677772,18.363945058516666,15.418585523763399,2.5720888317081356,99.00313359713371,Ravenclaw
,,,,,,,,,
Half-blood,9.0,6.0,2.0,5.0,3.0,7.0,9.0,6.0,Gryffindor
Pure-blood,14.761836390311066,0.660920025669123,64.48567388903972,10.954757438213859,45.531839889646676,10.761877146578431,53.586466059058054,24.964219008014958,Slytherin
Pure-blood,3.0,3.0,8.0,2.0,3.0,4.0,1.0,6.0,Hufflepuff
,,5.0,,,,,,,Slytherin
Muggle-born,5.0,10.0,5.0,5.0,2.0,7.0,6.0,8.0,Ravenclaw
,,2.0,,,,,5.0,3.0,
Pure-blood,7.0,8.0,6.0,2.0,5.0,6.0,1.0,9.0,Ravenclaw
Pure-blood,1.0,2.0,5.0,8.0,10.0,8.0,8.0,3.0,Slytherin
Half-blood,3.0,4.0,8.0,3.0,0.0,7.0,2.0,1.0,Hufflepuff
,,,,,,,7.0,,
Pure-blood,14.211407981137818,18.19501126959678,37.39162609110244,43.726095039085436,48.98326774874273,79.48111949396545,46.9226382745113,33.489085055522004,Slytherin
Muggle-born,10.0,4.0,7.0,7.0,3.0,7.0,9.0,7.0,Gryffindor
Muggle-born,5.0,5.0,7.0,3.0,4.0,5.0,6.0,4.0,Hufflepuff
,,,,,,,,,
Half-blood,4.0,8.0,7.0,1.0,5.0,2.0,7.0,8.0,Ravenclaw
Half-blood,6.0,10.0,6.0,7.0,5.0,6.0,3.0,9.0,Ravenclaw
Half-blood,63.75523509802872,29.88675114160501,33.425018760546756,26.793452579967237,89.2896723771672,31.08414108691652,1.4282511592725928,7.543701849875703,Slytherin
,,,,,,,,,
,,,,,,,,,
Muggle-born,10.0,4.0,3.0,5.0,2.0,5.0,10.0,3.0,Gryffindor
Half-blood,1.0,3.0,7.0,8.0,9.0,10.0,8.0,6.0,Slytherin
Pure-blood,10.0,7.0,6.0,5.0,2.0,9.0,7.0,2.0,Gryffindor
Pure-blood,9.0,2.0,3.0,1.0,3.0,8.0,8.0,1.0,Gryffindor
Half-blood,10.27205589166295,13.32196031912553,42.416881433395666,32.783731331120634,36.54866663012014,7.971846587559709,42.78912120321772,11.505693427283363,Slytherin
Pure-blood,22.537560896509703,36.50392047172375,48.131292164898284,48.30613711494938,45.12896512570079,28.08227889347787,1.7977249963989586,18.025374147981633,Slytherin
Muggle-born,2.0,9.0,6.0,5.0,0.0,3.0,7.0,10.0,Ravenclaw
Half-blood,9.912462892232693,3.9785313218687532,4.452286324232668,4.522811759013591,8.648678332640577,16.155830213557607,33.65357854789667,50.1623937882178,Ravenclaw
Half-blood,2.0,4.0,4.0,8.0,8.0,6.0,8.0,1.0,Slytherin
Muggle-born,19.791660739870967,5.34097741330059,2.28505835545262,21.72316933463575,9.993232585271763,39.26943003630435,37.32188268830806,34.60008937247503,Gryffindor
,,,,,,,,7.0,
Muggle-born,6.0,9.0,1.0,5.0,1.0,4.0,3.0,10.0,Ravenclaw
,,,,,,,,,
,,,,2.0,,,,,Ravenclaw
,,,,,,,,,Hufflepuff
Half-blood,4.0,8.0,2.0,5.0,2.0,5.0,2.0,10.0,Ravenclaw
Pure-blood,31.83587785315127,17.902998965742977,19.831156231915084,26.17993102350261,1.7109577188414118,37.80955660495162,74.64255759055996,1.2597155981521262,Gryffindor
,,,,,,,,6.0,
Pure-blood,10.0,6.0,6.0,6.0,3.0,6.0,9.0,7.0,Gryffindor
Pure-blood,62.511872509458144,5.5560822090498005,34.226057869579456,13.51793906138159,65.60755977754667,51.04282392005146,57.355569526168914,46.06535903891817,Slytherin
Pure-blood,9.0,3.0,3.0,1.0,0.0,9.0,7.0,2.0,Gryffindor
Pure-blood,1.0,6.0,,,10.0,,9.0,1.0,
Pure-blood,7.0,5.0,8.0,3.0,1.0,3.0,3.0,1.0,Hufflepuff
Half-blood,6.0,7.0,2.0,2.0,0.0,4.0,7.0,8.0,Ravenclaw
Half-blood,9.0,6.0,7.0,6.0,4.0,8.0,9.0,1.0,Gryffindor
Muggle-born,28.08257495140392,4.695962747990391,51.636951441601326,54.07054303977725,71.07840306727188,81.54258018012102,25.478883985614335,11.192249659172706,Slytherin
,,,,,,,,,
Muggle-born,4.0,3.0,9.0,6.0,1.0,4.0,3.0,4.0,Hufflepuff
Pure-blood,8.0,7.0,3.0,1.0,0.0,7.0,9.0,6.0,Gryffindor
,,,,,4.0,,,,
,,7.0,,,,,,,
,1.0,2.0,8.0,6.0,,1.0,,,
Pure-blood,6.0,6.0,7.0,7.0,9.0,5.0,9.0,2.0,Slytherin
Half-blood,4.0,2.0,9.0,5.0,3.0,2.0,6.0,1.0,Hufflepuff
,,,,8.0,,,,,
Half-blood,3.0,6.0,4.0,7.0,7.0,9.0,10.0,1.0,Slytherin
Muggle-born,3.0,3.0,1.0,7.0,9.0,5.0,8.0,4.0,Slytherin
Pure-blood,22.90975617871618,3.6477146247525543,36.753389513924354,97.31662716581639,13.22336781933389,21.109114805358296,36.91218264735998,13.839911755953288,Slytherin
Pure-blood,4.0,1.0,9.0,3.0,4.0,5.0,5.0,6.0,Hufflepuff
,,,,,,,,,
,,,,,2.0,,,,Ravenclaw
Muggle-born,16.2169069225058,45.69687486914903,55.1831276972334,53.25693382657449,16.12620499381473,0.0,40.89548835649885,56.7355494483443,Ravenclaw
Pure-blood,1.0,6.0,10.0,4.0,0.0,6.0,5.0,6.0,Hufflepuff
Pure-blood,10.0,7.0,6.0,7.0,1.0,7.0,7.0,3.0,Gryffindor
Pure-blood,10.0,2.0,7.0,3.0,2.0,6.0,8.0,2.0,Gryffindor
Muggle-born,21.437731553403207,9.395313763703179,20.991232633978985,52.0117945809986,14.321623724479908,12.369388706323015,57.26804449916401,58.040967811441796,Slytherin
Pure-blood,29.235312963167388,2.287427392578131,42.98868313055534,72.65922385748968,5.283235823157286,59.405037944998654,51.32947241388921,50.38465992383561,Slytherin
Half-blood,6.0,10.0,2.0,1.0,5.0,0.0,1.0,8.0,Ravenclaw
Half-blood,8.0,7.0,5.0,1.0,0.0,7.0,7.0,7.0,Gryffindor
Half-blood,4.0,7.0,1.0,2.0,4.0,0.0,1.0,10.0,Ravenclaw
Pure-blood,3.0,1.0,8.0,6.0,4.0,3.0,7.0,3.0,Hufflepuff
Half-blood,29.331245006070834,29.40263647551589,3.1374177344672565,6.120891591424566,10.59855007160541,44.79807699533907,57.275996766172554,3.627776162015677,Gryffindor
Half-blood,2.0,1.0,9.0,7.0,1.0,7.0,2.0,5.0,Hufflepuff
,,,,,,,,,
Half-blood,3.0,,,,,,9.0,,
Half-blood,25.028330016670502,50.2275538892569,11.479018756909323,21.213188780222154,18.96698937834824,5.438906108798925,15.45786951708634,92.49929089375782,Ravenclaw
Half-blood,6.0,10.0,2.0,1.0,5.0,0.0,1.0,8.0,Ravenclaw
Half-blood,4.0,9.0,6.0,2.0,3.0,6.0,3.0,9.0,Ravenclaw
Half-blood,16.62771116997594,44.50439706876203,20.754408492425455,18.35651328779581,0.23095811128093868,21.74162306589771,19.518673027950893,15.013580953322652,Ravenclaw
Pure-blood,9.0,3.0,3.0,1.0,0.0,9.0,7.0,2.0,Gryffindor
,,7.0,,,,,,,
Half-blood,10.0,7.0,5.0,2.0,1.0,10.0,7.0,3.0,Gryffindor
Muggle-born,1.0,1.0,8.0,3.0,4.0,2.0,3.0,7.0,Hufflepuff
,,,,,,,,,
Pure-blood,29.90845225720724,74.32043576817972,22.91211679330224,15.724682224854266,17.61456685109527,0.0,29.45471727242857,88.7929672766267,Ravenclaw
Pure-blood,21.671948428811856,53.75263310211337,27.213572153243433,39.90005881888456,0.0,8.403313178037251,21.98956564167833,51.51279633855954,Ravenclaw
,,,,5.0,,,,,
Muggle-born,1.0,1.0,8.0,3.0,4.0,2.0,3.0,7.0,Hufflepuff
Half-blood,38.4828101956382,19.15068893506601,5.484721167285422,39.06248455433687,14.931406402336336,0.0,1.6387064439851267,71.31784558054308,Ravenclaw
Muggle-born,8.65599384971651,45.51715121302004,58.94992959724445,9.2904970904366,36.72409972622585,20.352209466495854,6.68846563603609,13.61189808980382,Hufflepuff
,1.0,,,,,,,,
Muggle-born,4.0,9.0,7.0,3.0,4.0,0.0,1.0,10.0,Ravenclaw
Muggle-born,12.930105380370975,4.4630665478030895,9.405541594517791,8.7493288713728,9.297986278505228,0.0,0.2592775283438124,8.534926874288482,Hufflepuff
,8.0,,,,,,8.0,,
,,,,,,,,,
Pure-blood,47.3823608087731,24.808915385672176,13.942969613275642,68.03421818078493,35.83397870403818,64.60250664952721,1.3402697488882636,20.33206463230448,Slytherin
,,,,,,,,,
Muggle-born,,1.0,,10.0,,,7.0,1.0,
Half-blood,14.912610464440858,28.884778497059358,28.721387621898383,20.562857780954353,12.13766952584435,35.41952168711585,10.600137345669363,25.948298001326208,Hufflepuff
